Original_ID	Gene_Symbol	SCA01_T2	SCA03_T2	SCA04_T2	SCA05_T2	SCA08_T2	SCA09_T2	SCA12_T2	SCA13_T2	SCA14_T2	SCA15_T2	SCA16_T2	SCA17_T2	SCA18_T2	SCA19_T2	SCA22_T2	SCA23_T2	SCA26_T2	SCA27_T2	SCA28_T2	SCA29_T2	SCA31_T2	SCA32_T2	SCA34_T2
ENSG00000213172	NA	0	0	0	0	0	0	0	0	0	0	0.07895693826287943	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187801	ZFP69B	0.5423901375714386	0.2272359957362276	0.3698591000640499	0	0.2577135606960366	0.5035432426521101	0.346328913757564	0.4386114842403189	0	0.3395592842311031	0.7895693826287943	0.6653136286385839	1.109218290695708	0.8476778223385285	0.06801038931201006	0.34264736254396466	0.974627141479714	0.4921615307400518	0.5124339263057843	0.8378509239934092	0.9448635808442236	0.5306789642825991	0.3102362917679513
ENSG00000260920	NA	0.4218589958888967	0.39766299253839826	0.4931454667520665	1.3081900941592608	0.429522601160061	0.8056691882433762	0.692657827515128	0.8772229684806379	1.049810235894895	0.5335931609345906	0.5921770369715957	0.8131611016693803	0.8067042114150603	0.4487706118262798	0.7481142824321106	0.4894962322056638	0.5733100832233611	0.8858907553320933	0.5124339263057843	0.9216360163927502	0.8454042565448315	0.5789225064901081	1.0548033920110345
ENSG00000279667	NA	0	0.17042699680217066	0	0	0.1718090404640244	0	0	0.4386114842403189	0	0	0.07895693826287943	0.03696186825769911	0	0	0.4760727251840704	0	0.11466201664467222	0	0	0.08378509239934093	0.04972966214969598	0	0
ENSG00000187815	ZFP69	1.8079671252381289	2.101932960560105	2.4657273337603325	1.831466131822965	2.6630401271923785	1.8798947725678776	2.077973482545384	2.1930574212015945	1.049810235894895	2.9590166197281844	2.329229678754943	2.772140119327433	3.428492898514006	2.0942628551893057	2.9924571297284426	2.0069345520432216	2.4079023495381167	1.870213816812197	0.8198942820892549	2.932478233976932	2.585942431784191	2.4121771103754504	2.792126625911562
ENSG00000238287	EXO5-DT	0.3615934250476257	0	0.06164318334400831	0	0.429522601160061	0.26855639608112536	1.038986741272692	0	0	0.4850846917587188	0.11843540739431914	0.4435424190923893	0.5041901321344128	0.6482242170824042	0.4080623358720603	0.5873954786467965	0.28665504161168054	0.19686461229602073	0.20497357052231371	0.16757018479868185	0.19891864859878391	0.43419187986758107	0.3102362917679513
ENSG00000164002	EXO5	2.711950687857193	2.840449946702845	3.328731900576449	4.447846320141487	2.577135606960366	3.1555376539532234	1.558480111909038	3.158002686530296	2.624525589737238	3.0075250889040563	2.1713158022291843	2.513407041523539	2.1175985549645335	3.0416674801558963	2.448374015232362	2.349581914587186	2.006585291281764	3.1498337967363317	2.152222490484294	3.8541142503696824	2.387023783185407	2.8946125324505405	2.5439375924972008
ENSG00000227278	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238186	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117010	ZNF684	1.0245147043016063	0.511280990406512	1.7260091336322327	0	1.202663283248171	1.7120470250171744	1.9048090256666024	0.8772229684806379	1.312262794868619	1.6977964211555157	0.7500909134973546	1.404550993792566	1.109218290695708	1.695355644677057	1.292197396928191	0.5873954786467965	0.6879720998680333	0.9843230614801036	1.5373017789173529	1.5919167555874776	1.790267837389055	1.92974168830036	0.9307088753038538
ENSG00000236505	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233910	GTF2F2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117016	RIMS3	2.1092949794444835	2.613213950966617	3.4520182672644655	1.046552075327409	2.8348491676564027	3.4576635995444893	3.809618051333204	1.9298905306574032	0.7873576769211713	2.4254234587935937	1.8160095800462268	3.622263089254513	0.8067042114150603	2.5430334670155856	3.0604675190404524	2.692229277131151	2.694557391149797	0.9843230614801036	1.94724891996198	2.262197494782205	2.387023783185407	2.4604206525829593	2.978268400972332
ENSG00000237899	NA	0.06026557084127095	0	0	0	0.1718090404640244	0.03356954951014067	0	0	0	0.19403387670348748	0	0.07392373651539821	0	0.04986340131403109	0.06801038931201006	0.04894962322056638	0.11466201664467222	0	0.10248678526115686	0	0	0	0
ENSG00000272145	NFYC-AS1	1.8682326960793996	0.6248989882746258	1.4177932169121912	0	0.6872361618560976	1.4099210794259085	0.519493370636346	1.0526675621767654	1.312262794868619	1.2612201985726688	0.9474832591545532	0.702275496896283	0.20167605285376508	0.8476778223385285	0.7481142824321106	0.6852947250879293	1.605268233025411	0.09843230614801037	0.40994714104462743	0.5027105543960455	1.0940525672933117	0.4824354220750901	1.1168506503646247
ENSG00000066136	NFYC	23.202244773889316	33.40369137322545	20.218964136834725	14.65172905458372	32.214195087004576	22.89443276591594	19.56758362730237	25.264021492242367	20.73375215892418	24.254234587935937	28.46397624376803	21.36395985295008	21.47849962892598	28.272548545055628	28.83640506829226	29.41872355556039	29.984117352581787	33.2701194780275	25.724183100550373	24.213891703409526	25.71023533139282	21.420132740134	20.785831548452737
ENSG00000198974	MIR30E	0	0	0	0	0	0	0	0	0.26245255897372377	0	0	0	0	0	0	0	0.05733100832233611	0	0	0	0	0	0
ENSG00000207962	MIR30C1	0	0.05680899893405689	0	0	0	0.03356954951014067	0	0	0	0	0	0.07392373651539821	0	0	0	0.04894962322056638	0	0	0	0	0	0	0
ENSG00000117013	KCNQ4	0.2410622833650838	0.2272359957362276	0.18492955003202496	0	0.1718090404640244	0.2349868465709847	0.692657827515128	0.3508891873922551	0	0.24254234587935936	0.07895693826287943	0.36961868257699104	0	0.09972680262806216	0.06801038931201006	0.19579849288226553	0	0.19686461229602073	0.3074603557834706	0.5027105543960455	0.14918898644908793	0.09648708441501802	0.3102362917679513
ENSG00000264582	RN7SL326P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179862	CITED4	1.5066392710317738	2.55640495203256	1.787652316976241	2.8780182071503737	2.920753687888415	1.443490628936049	2.077973482545384	2.6316689054419133	0.5249051179474475	1.309728667748541	1.6975741726519078	1.441512862050265	1.310894343549473	1.2465850328507773	0.7481142824321106	1.664287189499257	2.006585291281764	0.7874584491840829	2.357196061006608	0.9216360163927502	1.0940525672933117	0.43419187986758107	0.992756133657444
ENSG00000229528	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228940	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273910	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233118	UBE2V1P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171793	CTPS1	8.557711059460475	5.510472896603519	5.794459234336781	8.895692640282974	4.810653132992684	7.150314045659964	5.714427076999806	4.64928173294738	4.461693502553304	6.694168746270319	6.711339752344752	5.507318370397167	5.94944355918607	5.086066934031171	6.4609869846409556	6.706098381217594	4.815804699076233	4.035724552068425	7.584022109325607	6.702807391947274	5.321073850017469	7.429505499956387	4.591497118165679
ENSG00000281712	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281207	SLFNL1-AS1	0.3013278542063548	0.39766299253839826	0.6164318334400831	0.26163801883185217	0.429522601160061	0.26855639608112536	0	0.7017783747845102	2.362073030763514	0.5335931609345906	0.07895693826287943	0.4805042873500884	0.10083802642688254	0.9972680262806216	0.20403116793603016	0.2447481161028319	0.11466201664467222	0.19686461229602073	0.5124339263057843	0.25135527719802275	0.19891864859878391	0.627166048697617	0.3722835501215415
ENSG00000171790	SLFNL1	0.3013278542063548	0.05680899893405689	0.4315022834080582	0	0	0.16784774755070336	0	0.17544459369612755	0	0.1455254075276156	0.07895693826287943	0.14784747303079643	0.10083802642688254	0.14959020394209327	0	0.2447481161028319	0.34398604993401666	0	0.20497357052231371	0.08378509239934093	0.04972966214969598	0.04824354220750901	0.12409451670718052
ENSG00000010803	SCMH1	4.339121100571509	5.226427901933234	5.4246001342727315	0.7849140564955565	5.240175734152745	5.236849723581945	4.155946965090768	5.877393888820273	5.5115037384482	6.160575585335728	4.776894764904205	5.2485852925932734	4.033521057075302	3.8394819011803936	5.304810366336784	5.971854032909099	4.529149657464552	4.527886082808477	5.944233545147098	4.356824804765728	6.067018782262909	5.451520269448518	5.460158735115942
ENSG00000215893	RPL23AP17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235358	SCMH1-DT	0	0	0	0	0	0.06713909902028134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213987	RPL36AP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281479	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204060	FOXO6	0.06026557084127095	0	0.24657273337603325	0	0.0859045202320122	0.06713909902028134	0	0.26316689054419135	0	0.38806775340697497	0.47374162957727656	0.07392373651539821	0.5041901321344128	0	0.13602077862402012	0.2447481161028319	0	0	0	0	0.14918898644908793	0.04824354220750901	0.12409451670718052
ENSG00000229901	FOXO6-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252563	RNA5SP45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127129	EDN2	0	0.05680899893405689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127124	HIVEP3	5.122573521508031	6.703461874218713	6.287604701088847	1.831466131822965	4.810653132992684	4.834015129460257	5.887591533878588	5.087893217187699	12.860175389712465	6.063558646983984	7.658823011499304	6.653136286385839	3.428492898514006	6.5321055721380725	6.120935038080905	7.048745743761559	7.739686123515375	4.134156858216436	6.354180686191725	5.948741560353206	8.056205268250748	9.021542392804184	7.693860035845192
ENSG00000230881	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230638	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264896	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227538	HNRNPFP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228776	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044012	GUCA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197273	GUCA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198815	FOXJ3	25.43207089501634	27.325128487281365	30.020230288532048	14.390091035751867	22.16336621985915	28.90338212823112	26.494161902453648	22.018296508864008	27.03261357429355	30.414810173271665	22.897512096235033	25.28191788826619	21.88185173463351	26.278012492494383	26.32002066374789	28.5376303375902	27.346890969754323	21.26137812797024	23.46947382480492	25.55445318179898	28.3956370874764	25.858538623224828	27.79717174240843
ENSG00000227527	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177181	RIMKLA	0.06026557084127095	0.05680899893405689	0	0	0	0.3356954951014067	0	0	0	0	0.15791387652575886	0.18480934128849552	0.10083802642688254	0	0.13602077862402012	0.14684886966169913	0	0.09843230614801037	0	0.08378509239934093	0.14918898644908793	0	0.12409451670718052
ENSG00000235002	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066185	ZMYND12	0.18079671252381285	0.28404499467028443	0.24657273337603325	0.26163801883185217	0	0.03356954951014067	0.173164456878782	0	0	0.24254234587935936	0.03947846913143971	0.11088560477309732	0.40335210570753016	0.14959020394209327	0.06801038931201006	0.19579849288226553	0.4013170582563528	0.39372922459204146	0.10248678526115686	0	0.24864831074847987	0.19297416883003604	0.06204725835359025
ENSG00000127125	PPCS	11.99284859741292	11.361799786811378	9.986195701729343	16.483195186406686	16.75138144524238	13.662806650627251	11.082525240242049	11.57934318394442	12.860175389712465	13.533862900068252	14.014856541661098	17.187268739830085	14.823189884751734	15.058747196837388	12.51391163340985	11.894758442597633	12.612821830913944	11.910309043909256	10.658625667160312	11.729912935907729	12.83025283462156	14.03887078238512	12.40945167071805
ENSG00000186409	CCDC30	1.386108129349232	0.8521349840108534	1.5410795836002078	0	1.632185884408232	1.1413646833447828	0.346328913757564	0.5263337810883827	2.09962047178979	1.3582371369244124	1.38174641960039	0.9979704429578758	1.5125703964032382	0.7978144210244974	1.5642389541762312	1.664287189499257	1.4332752080584028	1.2796199799241348	0.6149207115669412	0.5027105543960455	1.1437822294430071	0.7236531331126351	1.3650396837789855
ENSG00000230116	RPS3AP11	0	0	0	0	0	0	0	0	0	0	0.03947846913143971	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236876	TMSB4XP1	0.6026557084127095	0.39766299253839826	0.12328636668801662	1.831466131822965	0.7731406820881098	0.06713909902028134	0	0.3508891873922551	0	0.24254234587935936	0.7500909134973546	0.5174661556077875	0.30251407928064766	0.4487706118262798	0.06801038931201006	0.2447481161028319	0.11466201664467222	0.19686461229602073	0.3074603557834706	0	0.09945932429939196	0.09648708441501802	0.12409451670718052
ENSG00000200254	RNU6-536P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236180	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04972966214969598	0	0
ENSG00000171960	PPIH	7.171602930111243	6.135371884878144	8.013613834721081	16.221557167574833	8.418642982737197	8.52666557557573	3.636453594454422	8.070451310021868	4.19924094357958	7.955388944842987	7.579866073236425	6.911869364189733	6.856985797028013	6.183061762939855	5.984914259456885	6.950846497320426	5.561107807266603	6.201235287324653	6.046720330408255	8.378509239934091	7.210801011705916	6.368147571391189	6.701103902187747
ENSG00000234917	NA	0.06026557084127095	0	0.12328636668801662	0.26163801883185217	0.0859045202320122	0	0	0.08772229684806378	0	0.04850846917587187	0	0.14784747303079643	0	0	0	0.04894962322056638	0.22932403328934445	0.19686461229602073	0	0	0.04972966214969598	0.09648708441501802	0.06204725835359025
ENSG00000065978	YBX1	335.25737058999033	439.6448427506662	492.15917581856235	1096.7865749431242	460.0187058424254	199.53740228827616	1384.6229972027409	490.8939731617649	267.70161015319826	305.6033558079928	307.30040371912673	322.9358429675171	938.0961598492884	373.57660264472094	618.8945427392915	354.29737287045947	450.96571146349584	619.6313672017252	575.7707595971792	916.189985386793	237.45913676479827	619.2058642333781	338.90212512731
ENSG00000164007	CLDN19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117385	P3H1	9.401429051238267	12.213934770822233	10.17112525176137	6.279312451964452	10.308542427841465	10.574408095694311	9.004551757696664	9.73717495013508	9.71074468202778	11.496507194681634	10.619708196357283	10.866789267763536	11.09218290695708	9.723363256236064	9.453444114369397	9.545176528010444	9.230292339896112	10.040095227097057	7.686508894586765	7.456873223541342	8.205394254699836	10.420605116821946	8.934805202916998
ENSG00000164008	C1orf50	4.7007145256191345	3.749393929647755	4.068450100704548	8.37241660261927	4.552939572296647	3.1555376539532234	3.4632891375756403	4.386114842403189	1.8371679128160665	3.0075250889040563	3.6320191600924536	4.176691113119999	3.7310069777946544	3.2411210854120207	3.332509076288493	3.867020234424744	2.1785783162487724	2.952969184440311	3.1770903430958626	3.1000484187756143	3.2324280397302383	2.9428560746580494	2.171654042375659
ENSG00000228452	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274386	TMEM269	0	0.1136179978681138	0	0	0	0	0	0	0	0	0	0.07392373651539821	0.20167605285376508	0.04986340131403109	0	0.04894962322056638	0.11466201664467222	0	0.10248678526115686	0	0	0	0
ENSG00000177868	SVBP	7.171602930111243	4.8287649093948355	9.49305023497728	22.762507638371137	13.830627757353966	6.344644857416587	26.147832988696084	9.123118872198631	9.973197241001504	8.052405883194732	8.685263208916737	10.534132453444244	27.831295293819583	12.316260124565678	13.67008825171402	6.265551772232497	9.11563032325144	10.92598598242915	23.981907751110704	13.489399876293888	7.111341687406525	8.828568223974148	7.569765519138011
ENSG00000164010	ERMAP	36.9427949256991	16.531418689810554	23.979198320819233	83.46252800736083	28.004873595635974	13.49495890307655	92.2966555163908	33.59763969280843	27.81997125121472	18.38470981765544	55.54620606793568	34.855041767010256	37.612583857227186	24.3832032425612	86.16916325831674	25.013257465709422	47.52740589921664	73.33206808026772	71.43328932702633	35.44109408492121	72.95341437360399	69.85664911647304	39.027725504408274
ENSG00000228192	ZNF691-DT	0.06026557084127095	0.2272359957362276	0.06164318334400831	0	0	0.13427819804056268	0	0	0	0.1455254075276156	0.03947846913143971	0.11088560477309732	0.30251407928064766	0.14959020394209327	0	0.14684886966169913	0	0.09843230614801037	0	0.08378509239934093	0.04972966214969598	0	0.24818903341436105
ENSG00000164011	ZNF691	5.303370234031844	4.658337912592665	4.746525117488639	5.494398395468895	4.123416971136586	4.565458733379131	6.9265782751512806	6.140560779364464	3.936788384605857	4.317253756652597	4.579502419247007	4.176691113119999	4.134359083502185	4.886613328775047	4.760727251840704	4.60126458273324	5.217121757332586	4.2325891643644455	4.406931766229745	3.016263326376273	4.276750944873854	4.3419187986758105	5.708347768530303
ENSG00000233708	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237090	MKRN8P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225099	ATP6V1E1P1	0	0	0	0	0	0	0	0	0	0	0	0.03696186825769911	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117394	SLC2A1	215.3288846158611	85.55435239468967	174.08034976347946	145.20910045167793	179.11092468374545	137.8365702886376	662.1808831044624	163.07574984055057	109.4427170920428	75.62470344518425	304.49743241079454	89.33683557885874	234.0450593367944	79.43239829325152	320.1929128809433	105.48643804032056	231.5026116055932	379.5549725067279	278.25162198404087	191.8678615944907	382.27191294471294	169.7690250282242	248.2510806727146
ENSG00000227533	SLC2A1-DT	1.9887638377619417	0.8521349840108534	1.7260091336322327	11.512072828601497	1.288567803480183	0.7385300892230948	4.32911142196955	1.0526675621767654	0.5249051179474475	1.0186778526933091	2.0528803948348653	0.8131611016693803	2.016760528537651	1.5956288420489948	1.7002597328002511	0.7831939715290621	1.9492542829594277	4.2325891643644455	3.58703748414049	0.9216360163927502	0.9448635808442236	2.0744723149228874	1.3029924254253955
ENSG00000207256	RNU6-880P	0	0	0	0	0	0.03356954951014067	0	0	0	0	0	0	0	0	0	0.04894962322056638	0	0	0	0	0	0	0
ENSG00000277513	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186973	CFAP144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117395	EBNA1BP2	9.46169462207954	7.7260238550317375	7.828684284689055	11.250434809769642	7.81731134111311	7.955983233903339	6.060755990757371	8.421340497414123	7.348671651264266	8.974066797536297	7.3035167893163475	9.351352669197874	6.251957638466718	6.282788565567917	7.617163602945126	7.44034272952609	7.22370704861435	7.087126042656746	6.7641278272363525	10.389351457518272	6.365396755161085	7.091800704503824	7.13543471066288
ENSG00000243710	CFAP57	0.18079671252381285	0	0	0	0.0859045202320122	0.16784774755070336	0	0.08772229684806378	0	0	0.15791387652575886	0	0.10083802642688254	0	0	0	0.05733100832233611	0	0	0.08378509239934093	0.09945932429939196	0	0
ENSG00000199240	RNA5SP46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179178	TMEM125	0	0.05680899893405689	0	0	0	0	0	0	0	0	0.03947846913143971	0	0	0	0	0	0	0	0	0	0.14918898644908793	0	0
ENSG00000253313	C1orf210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14684886966169913	0	0	0	0	0	0.04824354220750901	0
ENSG00000066056	TIE1	0.4821245667301676	1.022561980813024	0.3698591000640499	0	0.1718090404640244	0.20141729706084405	0.692657827515128	0.4386114842403189	0.26245255897372377	0.1455254075276156	0.7106124443659149	0.29569494606159286	0.20167605285376508	1.0471314275946528	0.20403116793603016	0.6363451018673629	0.34398604993401666	0.39372922459204146	1.2298414231338823	0.08378509239934093	0.39783729719756783	1.254332097395234	0.24818903341436105
ENSG00000117400	MPL	0.1205311416825419	0.1136179978681138	0.06164318334400831	0	0	0.16784774755070336	0.173164456878782	0.08772229684806378	1.5747153538423426	0.1455254075276156	0.07895693826287943	0.14784747303079643	0.10083802642688254	0.19945360525612435	0.13602077862402012	0.19579849288226553	0.17199302496700833	1.082755367628114	0	0.4189254619967046	0.09945932429939196	0.19297416883003604	0
ENSG00000234694	CDC20-DT	0.2410622833650838	0.3408539936043413	0.18492955003202496	0	0.429522601160061	0.26855639608112536	0.692657827515128	0.4386114842403189	0.26245255897372377	0.3395592842311031	0.19739234565719857	0.18480934128849552	0.40335210570753016	0.04986340131403109	0.27204155724804024	0.2447481161028319	0.34398604993401666	0.2952969184440311	0.20497357052231371	0.16757018479868185	0.19891864859878391	0.28946125324505406	0.18614177506077076
ENSG00000117399	CDC20	1.0245147043016063	1.079370979747081	1.1095773001921496	0.7849140564955565	0.1718090404640244	1.342781980405627	0.692657827515128	0.4386114842403189	1.312262794868619	0.5821016301104625	0.8685263208916737	0.8870848381847786	0.5041901321344128	0.09972680262806216	0.7481142824321106	4.013869104086443	0.8026341165127056	1.5749168983681658	1.6397885641785095	5.781171375554524	1.4421602023411833	1.0131143863576892	1.2409451670718052
ENSG00000066322	ELOVL1	28.56588057876243	37.43713029754349	24.04084150416324	13.34353896042446	39.4301747864936	27.157765553703804	32.38175343633224	35.08891873922551	19.946394482003008	25.757997132387963	33.2013925395408	26.279888331224065	26.822915029550757	30.466538202872993	31.896872587332716	33.97103851507307	34.283942976757	40.65254243912828	28.69629987312392	27.816650676581187	29.53941931691941	32.467903905653564	23.95024172448584
ENSG00000277622	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159479	MED8	8.979570055349372	13.975013737777996	9.616336601665296	13.34353896042446	11.940728312249696	9.869447555981358	11.94834752463596	13.50923371460182	12.335270271765015	11.011422502922915	13.146330220769425	10.829827399505838	9.88212658983449	11.219265295656994	10.949672679233618	10.475219369201206	10.663567547954516	14.961710534497575	11.478519949249568	10.975847104313662	9.747013781340412	10.951284081104545	9.307088753038538
ENSG00000229431	MED8-AS1	0	0.05680899893405689	0	0	0	0.03356954951014067	0.346328913757564	0	0	0	0.07895693826287943	0.03696186825769911	0	0	0.13602077862402012	0.04894962322056638	0	0.09843230614801037	0	0.16757018479868185	0.04972966214969598	0	0
ENSG00000198198	SZT2	27.11950687857193	24.371060542710406	29.21886890505994	9.942244715610382	20.27346677475488	26.754930959582115	20.952899282332623	30.264192412582005	39.36788384605857	25.563963255684477	28.89823940421387	27.093049432893444	21.982689761060396	24.034159433362984	25.36787521337975	29.908219787766058	25.168312653505552	24.608076537002592	28.183865946818138	24.967957535003595	28.743744722524273	27.69179322711017	32.63685789398848
ENSG00000229372	SZT2-AS1	0	0	0	0	0	0	0	0	0	0	0	0.11088560477309732	0	0	0	0.04894962322056638	0	0	0	0	0	0	0
ENSG00000274975	MIR6735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178922	HYI	2.711950687857193	2.8972589456369016	3.945163734016532	2.093104150654818	1.4603768439442075	1.7120470250171744	1.558480111909038	2.017612827505467	2.362073030763514	1.7948133595072593	1.38174641960039	2.2546739637196453	3.0251407928064764	2.0942628551893057	1.4282181755522112	2.7411789003517173	1.9492542829594277	3.9372922459204145	2.972116772573549	1.8432720327855003	2.188105134586623	2.0744723149228874	2.0475595256684787
ENSG00000229348	HYI-AS1	0	0.05680899893405689	0.30821591672004156	0	0.2577135606960366	0	0	0.08772229684806378	0	0.04850846917587187	0.07895693826287943	0	0	0	0	0.04894962322056638	0.05733100832233611	0	0	0	0.14918898644908793	0.09648708441501802	0
ENSG00000142949	PTPRF	2.2298261211270254	3.181303940307186	2.8355864338243824	8.110778583787416	5.411984774616769	2.249159817179425	18.87492579978724	3.684336467618679	5.5115037384482	1.7463048903313874	6.158641184504596	2.3285977002350435	6.756147770601131	2.892077276213803	8.229257106753217	3.475423248660213	3.554522515984839	8.07144910413685	6.969101397758666	6.032526652752546	5.171884863568382	2.7498819058280133	8.500474394441865
ENSG00000066135	KDM4A	16.573031981349512	20.053576623722083	18.739527736578527	6.0176744331325995	17.52452212733049	15.542701423195131	17.835939058514548	15.08823505786697	21.258657276871627	18.821286040238288	19.857669973114177	19.03536215271504	14.21816172619044	18.050551275679258	18.022753167682666	23.740567261974697	18.28859165482522	19.09586739271401	19.472489199619805	17.930009773458956	15.664843577154231	18.47727666547595	17.683468630773223
ENSG00000236200	KDM4A-AS1	0	0.1136179978681138	0	0	0	0.13427819804056268	0.173164456878782	0.08772229684806378	0	0.09701693835174374	0	0	0	0	0.13602077862402012	0.04894962322056638	0.05733100832233611	0.09843230614801037	0.20497357052231371	0	0.34810763504787184	0.09648708441501802	0.06204725835359025
ENSG00000126091	ST3GAL3	4.519917813095321	3.806202928581812	2.958872800512399	1.046552075327409	2.8348491676564027	2.7191335103213947	3.636453594454422	4.737004029795444	4.724146061527028	2.5709488663212094	2.092358863966305	2.5873307780389374	4.941063294917245	2.3934432630734923	2.244342847296332	4.013869104086443	3.611853524307175	5.020047613548528	4.099471410446275	5.027105543960455	3.630265336927806	4.052457545430757	4.157166309690547
ENSG00000229444	ST3GAL3-AS1	0	0	0	0	0	0	0.173164456878782	0	0	0	0	0	0	0	0.06801038931201006	0	0	0	0	0.16757018479868185	0	0	0.06204725835359025
ENSG00000233674	NA	0	0	0	0	0	0	0	0	0.26245255897372377	0	0	0	0	0	0	0	0.05733100832233611	0	0	0	0	0	0.06204725835359025
ENSG00000224751	SHMT1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117407	ARTN	0	0.05680899893405689	0.06164318334400831	0.7849140564955565	0.0859045202320122	0	0.173164456878782	0	0	0	0	0.18480934128849552	0	0	0	0	0	0	0	0	0	0	0.18614177506077076
ENSG00000237950	LINC02918	0.3013278542063548	0.2272359957362276	0	0.5232760376637043	0.0859045202320122	0.10070864853042202	0.346328913757564	0.08772229684806378	0	0.3395592842311031	0.07895693826287943	0.4805042873500884	0.10083802642688254	0.19945360525612435	0.4080623358720603	0.29369773932339827	0.22932403328934445	0.09843230614801037	0.20497357052231371	0	0.19891864859878391	0.14473062662252703	0.12409451670718052
ENSG00000117408	IPO13	8.678242201143018	10.05519281132807	8.75333203484918	2.8780182071503737	8.504547502969208	9.365904313329247	9.177716214575447	10.614397918615715	10.760554917922676	10.817388626219428	10.145966566780007	9.388314537455573	9.579612510553842	9.324456045723814	10.065537618177489	9.936773513774977	10.491574522987507	8.858907553320932	12.09344066081651	9.04878997912882	6.912423038807741	11.481963045387143	10.734175695171114
